driver_id,full_name,phone,vehicle_type,vehicle_plate,current_lat,current_lon,current_area,rating,total_trips,joined_at,is_active
e587ea28-7e1b-43fb-bc70-dffa1c59dbe6,Bagas Santoso,081023950799,Motor,B 2822 EY,-6.223146,106.959975,Jakarta Timur,3.8,1258,2021-01-21 14:28:13,1
a4dad888-bda9-4187-9d6a-c149d2c262c3,Wahyu Kusuma,087114988966,Motor,B 3218 LD,-6.148966,106.818498,Jakarta Barat,4.4,335,2022-03-20 10:05:41,0
aefcc3cf-830d-4b2a-a2a3-9deef73a490e,Reza Firmansyah,086416793745,Motor,B 8750 WP,-6.189585,106.814661,Jakarta Selatan,4.8,2363,2022-02-23 08:47:41,0
f47272e1-1f0c-4719-895d-d4182a85507b,Dinda Suharto,089781326759,Motor,B 6460 OE,-6.241366,106.866212,Jakarta Selatan,4.5,4951,2021-03-26 10:42:06,1
73d17baf-6568-4841-9e39-f37d0f8e65b8,Fifi Wijaya,084145840783,Mobil,B 6036 UY,-6.173707,106.85454,Jakarta Pusat,4.5,4146,2022-10-11 16:06:25,1
70333d45-f7a8-48f4-8145-025cc4491fe1,Gilang Suharto,081152417035,Mobil,B 6640 OH,-6.138178,106.835398,Jakarta Utara,3.8,3554,2021-10-30 13:01:15,1
f8f399bf-c14a-49b0-916f-58fe7610ae07,Indah Setiawan,085556579671,Motor,B 6437 QN,-6.242185,106.866604,Jakarta Selatan,4.3,3157,2022-07-14 02:46:39,1
4fe0b865-8fe7-492e-9e60-5156862cea1b,Budi Anggraini,087180483536,Motor,B 7567 JQ,-6.20378,106.81139,Jakarta Selatan,4.2,1846,2023-02-18 05:17:22,1
01ec2bf4-3b7d-4c36-b4ee-9b6a5d6b2ec7,Siti Santoso,084355710787,Motor,B 4910 JO,-6.126264,106.846119,Jakarta Utara,4.4,2870,2023-09-23 20:59:10,1
48ad22cd-d179-49ae-b2be-8d3555911a1e,Yoga Suharto,082551791137,Motor,B 1577 KV,-6.221384,106.920063,Jakarta Timur,4.6,1746,2022-03-22 06:53:07,1
3514e72f-ca44-490b-b86a-d777c774862e,Dinda Santoso,081880138869,Motor,B 7453 UD,-6.219664,106.816789,Jakarta Selatan,3.8,3621,2021-06-14 12:23:51,1
e74d511c-a268-44b0-b7da-c1ebeff8e643,Hendra Utami,088380395987,Motor,B 4128 HU,-6.163715,106.762353,Jakarta Barat,3.7,637,2021-10-04 18:26:56,0
be84665b-177e-4913-912d-22d6134c59b6,Tari Saputra,082360657550,Mobil,B 8549 JG,-6.20812,106.796478,Jakarta Selatan,4.1,2172,2021-01-10 00:33:48,1
3ea1612e-4ee1-41eb-8dee-e1e060f8d9b5,Tari Utami,084339977744,Mobil,B 5445 PI,-6.216816,106.887078,Jakarta Timur,5.0,1693,2021-06-04 08:28:07,1
79f38dd5-8faf-4ae5-b392-e20a22786d09,Arif Nugroho,083777866372,Mobil,B 2335 MU,-6.210276,106.831342,Jakarta Selatan,4.6,4322,2023-06-24 13:49:42,0
a7477a37-be65-462d-9b29-f8aefa262df2,Citra Nugroho,089617484446,Motor,B 4097 CZ,-6.249287,106.848174,Jakarta Selatan,4.4,2615,2023-03-25 05:42:28,1
08abb262-98ef-46f1-9775-d3f9eae63cf7,Maya Wijaya,081353122268,Motor,B 2061 EN,-6.196277,106.848884,Jakarta Selatan,3.5,2619,2023-09-22 12:08:48,0
ef3fdd46-c061-4277-851f-ad210fe0ab23,Putri Santoso,084855098584,Motor,B 9810 YO,-6.103733,106.919498,Jakarta Utara,4.1,2639,2023-04-06 16:40:06,1
c0349b34-6b89-43c2-8e6b-9e1b65b0aad7,Yoga Wati,083914663127,Mobil,B 9493 HO,-6.152587,106.840788,Jakarta Pusat,4.8,904,2021-05-21 12:52:23,1
2ff47708-52ca-47ee-a0e9-9d6023a9897b,Mega Utami,085188249073,Motor,B 4306 FZ,-6.174544,106.798926,Jakarta Barat,4.1,4239,2022-02-11 11:26:36,1
dc6ffd2a-ecbd-4ea6-9592-b7d94492f3a7,Maya Kusuma,082361433538,Motor,B 8622 IY,-6.162624,106.806936,Jakarta Barat,3.8,851,2021-05-01 11:40:27,1
e5fdc098-60d7-4ea3-aa5a-b8017d6df1eb,Fifi Kusuma,089917343069,Motor,B 4367 DO,-6.167838,106.892128,Jakarta Timur,3.9,282,2023-02-10 05:20:14,1
5ac78859-5275-4215-82d6-249bef1ece4d,Bagas Anggraini,087262059050,Motor,B 5861 IG,-6.173443,106.839017,Jakarta Pusat,3.8,3410,2023-09-08 17:23:26,1
b7da33b1-fc02-4bda-a63d-3d500545f43e,Rina Firmansyah,086047276573,Motor,B 7610 UF,-6.18295,106.806645,Jakarta Selatan,4.4,4493,2022-07-24 13:20:25,0
962e6a00-3b27-4da4-bb9e-d9599a38cc66,Siti Putra,084495876373,Motor,B 6750 DP,-6.126769,106.829464,Jakarta Utara,3.7,1631,2021-05-17 22:10:21,0
25691d94-b218-40d8-b3d8-6829425d088c,Indah Setiawan,084981938590,Motor,B 3776 MB,-6.177822,106.798418,Jakarta Barat,4.5,1170,2023-10-21 21:19:24,1
2472a111-b641-4f4e-91b0-843c14e9bcce,Dimas Suharto,085058344436,Motor,B 1744 YM,-6.264623,106.803477,Jakarta Selatan,4.8,959,2021-02-25 04:42:34,1
4f171449-dbce-4e70-bae7-dcca5dfda2bd,Fifi Santoso,082773521335,Motor,B 3705 GI,-6.165678,106.852801,Jakarta Pusat,3.6,4038,2023-07-28 18:30:56,1
e0ddc1fa-2fdc-44f6-b4da-95ca54cefe7c,Arif Rahayu,083839384839,Motor,B 6996 LM,-6.223759,106.862206,Jakarta Selatan,3.9,3046,2023-10-30 11:08:29,1
c662b8c9-8d87-4cd8-9d14-1cb6d8216864,Bagas Putra,088268889362,Motor,B 9681 ZM,-6.117738,106.908296,Jakarta Utara,4.4,356,2023-08-10 12:33:35,1
96298e7f-2ef1-487f-8f5e-90a5807c0878,Tari Rahayu,087710442636,Mobil,B 3060 MU,-6.155583,106.81672,Jakarta Barat,4.1,4745,2021-11-11 11:27:59,1
44b1b8ca-a1c4-4f59-bcf2-72cbafe325f2,Budi Suharto,082371066486,Motor,B 1254 KN,-6.157202,106.812722,Jakarta Barat,4.5,3218,2021-02-10 17:47:08,1
acedb7c0-e208-4aa5-b8db-1981c0ae37e1,Citra Rahayu,089263381646,Motor,B 9763 MS,-6.190475,106.937314,Jakarta Timur,4.2,1100,2021-03-02 10:45:08,1
365a05b8-fbae-45d7-b224-e81ff2575cb6,Fajar Kusuma,081763592654,Motor,B 2049 SD,-6.170916,106.760165,Jakarta Barat,4.8,3529,2021-01-29 04:25:22,0
e6d119e8-0a6b-4dff-adf4-c20d0f780251,Gilang Wati,085389421354,Motor,B 2489 JW,-6.149135,106.832312,Jakarta Pusat,3.7,414,2022-01-12 05:06:57,1
5b6165a4-fb7e-441e-b6dd-91e96b3f17ea,Sari Hidayat,088065184637,Motor,B 5416 AW,-6.170325,106.827221,Jakarta Pusat,4.7,2365,2021-09-03 00:02:53,1
a5411e2f-7685-45d0-8a7a-be1921c1dd3a,Putri Kusuma,084642193192,Motor,B 3435 HW,-6.12955,106.879462,Jakarta Utara,3.7,466,2021-09-23 08:14:20,1
4e85d6ce-da16-4ef1-8576-1c3e79a42da0,Budi Wijaya,083183091377,Motor,B 5337 VH,-6.134823,106.872643,Jakarta Utara,4.0,4810,2023-07-27 15:57:11,0
c1952be1-370b-43c5-a14e-391a0bd28834,Yoga Wijaya,085161087617,Motor,B 8941 NF,-6.126574,106.895893,Jakarta Utara,4.4,4265,2023-07-28 12:56:39,1
8b7f2fee-75d4-4df8-b5db-312e8edf3d6b,Nisa Anggraini,088670976042,Mobil,B 6945 GM,-6.200015,106.81287,Jakarta Selatan,3.6,2263,2023-04-15 18:04:31,1
b57862ab-af17-4b9f-bca4-97fec8403dac,Sari Pratama,086043015392,Motor,B 7172 BE,-6.152532,106.821987,Jakarta Pusat,4.2,1547,2021-03-25 12:05:11,1
3a07870f-c87b-4f86-81ce-59b539439976,Maya Rahayu,081875751000,Motor,B 8034 FS,-6.233012,106.847923,Jakarta Selatan,3.7,2641,2022-10-17 14:48:42,0
52bd54e0-1da5-4f0b-a7ff-4c35a16c4e24,Wahyu Nugroho,089850362608,Motor,B 9232 EC,-6.260452,106.848103,Jakarta Selatan,3.9,1371,2021-10-11 04:48:57,1
b1810f70-d970-4b0f-8a9a-87118fab2ca4,Rina Kusuma,087621101754,Motor,B 9193 KF,-6.102154,106.905414,Jakarta Utara,4.6,1791,2021-11-02 16:59:14,1
e048a22d-7ca1-4068-ab61-a87b7bd01c54,Fifi Santoso,084715686390,Motor,B 5553 JC,-6.265545,106.844531,Jakarta Selatan,3.8,2782,2023-06-22 09:37:18,1
be3242e6-b3e8-4945-8fdc-48219fbbd28e,Rina Utami,089613527613,Motor,B 4714 WU,-6.129934,106.856968,Jakarta Utara,4.0,2300,2022-11-19 19:51:25,0
439e1640-8578-4049-8749-0cd86619b144,Indah Kusuma,084525158140,Motor,B 4223 KR,-6.180843,106.891628,Jakarta Timur,4.7,1929,2022-12-15 03:46:03,1
47475b4e-4785-497e-a8aa-e86ba61bf596,Wahyu Setiawan,088920695343,Motor,B 6576 HY,-6.229154,106.865462,Jakarta Selatan,3.5,2205,2022-07-22 08:03:13,1
20a35494-8d81-4c50-96ee-b41828e2b885,Sari Nugroho,083356353923,Mobil,B 3115 HF,-6.151481,106.744736,Jakarta Barat,4.6,1575,2023-12-23 08:18:39,1
ee415e30-2132-41a8-af09-8ce5c767c1ee,Budi Nugroho,088168482913,Motor,B 9240 JM,-6.155415,106.863699,Jakarta Pusat,4.5,2345,2021-04-19 19:13:56,0
f8283083-7f92-4ce0-b05b-fbb423c1a114,Maya Firmansyah,088043502426,Motor,B 7239 LB,-6.171591,106.789582,Jakarta Barat,4.3,3131,2022-02-22 16:28:06,1
8297f3fe-cf00-4a2d-b41d-b9ea1141d516,Lestari Wati,081033181077,Motor,B 3132 VV,-6.121677,106.913871,Jakarta Utara,4.1,2174,2023-10-24 04:31:34,1
dae3f0a2-607c-4253-adf5-9d914edfec6a,Citra Wijaya,086233882612,Motor,B 2174 EN,-6.143774,106.863712,Jakarta Pusat,4.5,3661,2022-07-06 14:35:17,0
54a33d92-55d4-4ea0-b784-86f3be77a0aa,Reza Firmansyah,084316624222,Motor,B 7591 JP,-6.247383,106.94121,Jakarta Timur,3.6,1651,2023-06-04 20:23:23,0
7f6f74eb-3e07-46b0-aae4-60e3e1ba05f7,Gilang Suharto,083530922226,Motor,B 8047 KI,-6.106345,106.904239,Jakarta Utara,4.8,1852,2022-05-20 17:29:32,1
ef67b6e1-4091-4bd9-ba83-65d37ff5b72f,Nisa Firmansyah,089999355614,Motor,B 8839 CL,-6.164677,106.831033,Jakarta Pusat,3.7,2193,2021-04-02 02:54:26,1
0dec7e36-5984-4424-9185-46d57163cc13,Citra Wijaya,087843213304,Motor,B 6982 HX,-6.153696,106.836757,Jakarta Pusat,5.0,649,2022-10-01 20:57:18,1
581b7f03-62e8-461b-af8b-8ec6e64652e9,Rina Rahayu,088569621640,Motor,B 8176 RO,-6.110495,106.897133,Jakarta Utara,3.6,3600,2022-03-05 04:25:36,0
1d4a8105-55aa-4e8a-8675-a950477347d9,Putri Suharto,081472636757,Motor,B 8539 QC,-6.119749,106.882726,Jakarta Utara,4.6,576,2021-12-28 13:47:14,1
c61d8fb5-5fe9-4b5e-b1ed-23192b0d8136,Dewi Kusuma,081159918190,Mobil,B 5871 ED,-6.130023,106.817594,Jakarta Barat,3.7,4181,2023-03-25 13:22:31,0
47d6ee96-64ec-462b-b35c-eac6fd23d71f,Putri Anggraini,088419338435,Motor,B 2011 OF,-6.184709,106.872807,Jakarta Timur,4.5,594,2022-02-02 22:58:18,1
4cf8cb0a-b847-49f6-b149-8b11309fe265,Indah Utami,083612184565,Mobil,B 5737 BI,-6.100032,106.848323,Jakarta Utara,3.6,611,2023-07-23 13:01:08,1
2b31a1e5-8b25-43b6-a8c1-847de9b3ede4,Kevin Santoso,085459723427,Motor,B 4555 CL,-6.145747,106.756556,Jakarta Barat,4.6,4217,2021-02-15 09:27:29,0
a7de054c-45b0-4d6e-84d0-fbbefc73ce92,Sari Rahayu,086658012833,Motor,B 5379 DI,-6.161454,106.820771,Jakarta Pusat,4.3,2840,2022-10-31 23:54:04,1
ad95da06-8e8d-4cd3-bcc7-675f7ec1c09d,Dimas Hidayat,086873636515,Motor,B 3557 CK,-6.155162,106.826022,Jakarta Pusat,4.7,4432,2021-07-24 10:02:05,0
d7bf72a0-fd2a-4d89-835e-74585e468829,Dewi Wijaya,083273200787,Motor,B 5195 GY,-6.173892,106.746342,Jakarta Barat,4.1,1589,2022-11-06 20:34:40,1
a28a43ab-54ad-4b91-b200-6038744ce85b,Dewi Santoso,081194799304,Motor,B 9174 FK,-6.269496,106.858561,Jakarta Selatan,4.0,1005,2022-05-21 19:51:57,1
d1bec870-487b-4dd5-ac84-014e5e7c2ae7,Dinda Pratama,086629465805,Motor,B 1521 RU,-6.190331,106.804951,Jakarta Selatan,5.0,2638,2021-01-11 17:06:41,1
dbb3ae1e-6f0c-4eb8-b1bc-3501c3ab595b,Putri Saputra,088867514147,Motor,B 6203 YH,-6.155792,106.841848,Jakarta Pusat,4.7,3348,2021-02-23 13:35:46,1
566f2fda-7d5d-4040-9255-91b93c1abe2a,Dewi Firmansyah,088887187597,Motor,B 2218 SD,-6.142704,106.849116,Jakarta Pusat,4.9,2212,2023-10-15 07:59:48,1
6b865e6b-4edd-4677-a9fb-ae19b5b8caa1,Budi Putra,088970622139,Motor,B 3223 VW,-6.188884,106.925558,Jakarta Timur,4.8,1523,2021-09-13 21:59:04,0
d85a64c1-b44e-4830-b6a5-fb6f4e4dc618,Tari Saputra,084293566964,Motor,B 6831 IU,-6.143351,106.766834,Jakarta Barat,3.8,2719,2023-07-08 07:55:47,1
fad9a97c-eb8b-4ccd-ba88-211f8d203bed,Eko Hidayat,087868182481,Mobil,B 8165 IR,-6.25394,106.803897,Jakarta Selatan,3.6,690,2022-01-13 06:03:50,1
26d2fb35-40e0-46c2-8aeb-45934140f8d3,Dimas Wijaya,086929919731,Motor,B 4096 AX,-6.117379,106.892959,Jakarta Utara,4.1,3866,2023-12-22 14:36:06,0
58d9ad18-c98d-44f3-a4e9-618f1806cb1f,Fifi Setiawan,081811553222,Mobil,B 1049 QW,-6.113471,106.865552,Jakarta Utara,4.8,2069,2023-02-28 12:39:13,1
aa00f71b-51d8-47c0-9fea-c3167cba2631,Bagas Utami,083835634966,Motor,B 6823 OS,-6.114678,106.828324,Jakarta Utara,3.8,4613,2023-12-16 01:08:21,1
460f9738-fbf8-4ec2-ab9c-f91fc562c317,Lestari Pratama,089232008434,Motor,B 2349 OE,-6.241466,106.85629,Jakarta Selatan,4.4,2675,2022-08-25 18:23:23,1
f08a41a1-d87e-42b2-a4b1-7c38c2c34259,Lestari Kusuma,089785464293,Mobil,B 7934 YD,-6.215559,106.859909,Jakarta Selatan,5.0,173,2021-04-01 00:22:29,1
e50e448b-3fba-4d84-b6b7-2acb5659186a,Budi Firmansyah,089497939633,Mobil,B 7407 PG,-6.115009,106.894228,Jakarta Utara,4.6,179,2021-10-08 10:37:14,0
36ecf38e-1235-4505-a78b-b1b19567c7c6,Ayu Saputra,085415911448,Mobil,B 7406 WM,-6.131258,106.878321,Jakarta Utara,4.5,4050,2023-10-04 21:34:16,0
5978c026-777b-4f32-b266-2e4f55ed314f,Budi Putra,089314955048,Motor,B 1797 VT,-6.162289,106.78209,Jakarta Barat,3.6,1796,2021-02-11 04:19:45,1
e67a0d12-9fa7-4cfd-bf2d-303586be7f1b,Nisa Firmansyah,087414785140,Motor,B 7074 NJ,-6.231318,106.875275,Jakarta Timur,4.0,647,2023-07-07 08:55:09,1
690d0dc9-6974-4a87-bcfd-c86e35b4b7c1,Arif Wijaya,081659902413,Motor,B 3950 TU,-6.12955,106.861778,Jakarta Utara,4.6,4797,2022-09-02 15:09:10,1
d06895e2-433d-4a05-8336-da9092727c3b,Kevin Hidayat,082451673970,Motor,B 7767 PQ,-6.154656,106.858116,Jakarta Pusat,3.9,127,2023-02-24 02:34:05,1
e5ac1447-03fa-4b08-897d-a587775c5e02,Eko Wati,082125958464,Mobil,B 8134 OK,-6.159253,106.833954,Jakarta Pusat,4.1,342,2023-12-17 11:30:38,1
c5b628c3-1eda-40c6-bfd4-a069e0ae78ee,Fajar Wati,085269830937,Motor,B 3167 FT,-6.246101,106.859664,Jakarta Selatan,4.0,4420,2021-06-13 10:44:02,1
69474def-1c5a-43ac-85a9-654cbce13676,Gilang Setiawan,081738576106,Mobil,B 9121 JR,-6.276422,106.805826,Jakarta Selatan,4.1,2959,2023-06-26 00:38:54,0
9837cd49-04fb-40eb-954e-8ee4444a28ed,Dinda Rahayu,085043330688,Motor,B 9090 JG,-6.109119,106.852499,Jakarta Utara,4.4,1129,2021-04-27 12:36:29,0
d677bc54-56a6-4a6f-a0c1-ecf23184369c,Budi Setiawan,081337848623,Mobil,B 9843 CA,-6.169023,106.84291,Jakarta Pusat,3.7,2050,2021-03-11 12:57:19,1
129e1487-2cea-4f24-937d-d5c61e587de6,Citra Wati,082264360142,Motor,B 1402 SO,-6.157403,106.862354,Jakarta Pusat,4.0,4271,2022-02-04 08:44:40,1
8c660d02-090a-49e9-8bdf-49f114e184f1,Dewi Saputra,086044994717,Motor,B 5355 TB,-6.240141,106.835001,Jakarta Selatan,3.9,4843,2023-02-14 16:14:15,1
21bda426-6a32-47ec-80cf-d8b8734ee082,Maya Firmansyah,082826795720,Motor,B 8638 WO,-6.208248,106.824734,Jakarta Selatan,3.7,867,2023-10-02 20:32:17,1
72143f68-a0e5-4b7f-bc6f-6bac92348488,Dimas Suharto,087697199914,Motor,B 7754 LX,-6.169072,106.839078,Jakarta Pusat,4.0,1174,2021-10-07 17:52:14,1
83886e04-579d-48bd-bb9d-5bfb3a05b119,Wahyu Setiawan,084293854031,Motor,B 4145 VS,-6.218294,106.929502,Jakarta Timur,4.2,2258,2022-09-15 11:30:53,1
8dcc25e9-6663-445c-af39-a5df0c932b2f,Fajar Saputra,083982624617,Motor,B 8223 NC,-6.153661,106.928547,Jakarta Timur,4.7,2498,2021-10-01 18:09:25,1
4c841464-944a-4164-9d8d-b689cc0295bc,Rizky Pratama,085896450350,Motor,B 2014 QK,-6.113215,106.896825,Jakarta Utara,4.2,1834,2021-12-27 03:53:21,0
77c0c657-7fc3-44c4-a313-5a91c6956612,Fifi Suharto,083797768277,Motor,B 3944 WS,-6.240765,106.807286,Jakarta Selatan,3.5,1308,2023-04-02 04:39:30,1
3cb27bc7-4481-499a-8112-c0f6e7e05f92,Indah Utami,083037200904,Motor,B 7545 XV,-6.114309,106.873722,Jakarta Utara,3.6,578,2022-06-16 02:40:07,1
4d2304bd-28a4-43b4-8668-fc9bec96bcb7,Dewi Putra,088764881400,Motor,B 2452 AM,-6.230806,106.848812,Jakarta Selatan,4.9,3509,2023-03-24 12:22:55,1
691cc342-0dc9-487d-9e17-7dbc7adb5ef7,Bagas Saputra,082659596091,Mobil,B 6906 RE,-6.205422,106.944544,Jakarta Timur,4.6,1800,2022-04-28 05:48:12,1
beccf973-5b0a-422a-8865-daf6d25db982,Rizky Anggraini,089055197604,Motor,B 4810 SR,-6.153022,106.835027,Jakarta Pusat,4.1,4327,2022-04-03 14:44:15,1
65eabc0c-1040-4289-a068-8d5d12f5e5fc,Maya Suharto,081280219375,Motor,B 5218 JT,-6.181991,106.869209,Jakarta Selatan,4.3,366,2023-07-26 05:17:09,1
83b5c382-9952-4011-a7de-4aeb6fe3a029,Fifi Anggraini,089784610694,Motor,B 2257 LV,-6.200634,106.869057,Jakarta Selatan,4.9,191,2021-10-12 18:13:43,0
b4e74316-a457-48d1-b97d-96d37dd6f4b7,Budi Nugroho,084780713683,Mobil,B 9460 NA,-6.170209,106.881485,Jakarta Timur,3.6,518,2021-03-07 22:33:16,1
ac129b7e-0e2d-46d3-8af6-c6feb3b3331c,Indah Pratama,087729994094,Motor,B 6686 IY,-6.139531,106.745635,Jakarta Barat,3.6,1719,2023-07-31 15:59:25,1
7e1ff7d1-8458-4746-ad35-69698fe44325,Arif Nugroho,084929422049,Motor,B 1387 OZ,-6.197912,106.903475,Jakarta Timur,4.9,1831,2023-02-03 10:42:19,1
46ffbafc-f7f2-48ab-9634-222c07937637,Siti Wati,089317449413,Mobil,B 9329 NO,-6.116207,106.902607,Jakarta Utara,4.2,2737,2021-04-03 12:56:00,1
76b263f1-7504-46c6-a579-0b294040c93a,Budi Santoso,089194864485,Mobil,B 1977 UH,-6.170494,106.799992,Jakarta Barat,4.1,3715,2023-01-23 02:52:08,1
dceb4f9a-8303-4905-a990-e419dcde2c7a,Fajar Hidayat,084521346096,Motor,B 2526 NX,-6.165581,106.868605,Jakarta Pusat,3.8,2598,2023-01-03 20:35:28,0
4fcd7649-26eb-4ab3-904e-2a15b320ff56,Nisa Anggraini,083045490770,Motor,B 7825 JR,-6.152556,106.845415,Jakarta Pusat,4.0,3644,2023-12-09 15:55:16,1
86f623c8-4b22-4d20-97c6-9b4b6810e475,Wahyu Nugroho,085919169109,Motor,B 7406 AC,-6.142771,106.777926,Jakarta Barat,4.2,2098,2021-04-04 11:25:09,1
a1b02719-c331-4832-ad25-c1e94eb8ef31,Fifi Hidayat,088530815054,Motor,B 7755 VQ,-6.178717,106.798056,Jakarta Barat,4.7,2713,2021-04-06 09:14:09,0
fa6d5ab2-f408-4f68-836f-439fdb233414,Gilang Kusuma,087074099554,Mobil,B 7265 KI,-6.227971,106.84007,Jakarta Selatan,3.5,1848,2023-05-16 01:15:30,1
f0c94c61-da6f-47fb-af6a-0461ae611da0,Dinda Putra,086746580536,Motor,B 3092 RU,-6.165091,106.825724,Jakarta Pusat,4.7,3435,2021-10-28 05:24:49,1
e18e0b42-0175-470a-9e93-7b33ea4eb26b,Citra Wati,089560523107,Mobil,B 6930 MF,-6.183589,106.804467,Jakarta Selatan,4.2,2072,2021-12-13 00:47:08,1
2fa7105f-965c-41bc-ab6a-19d0f0edb7c3,Lestari Wati,089178473471,Motor,B 8355 LT,-6.179306,106.802327,Jakarta Barat,4.0,1950,2023-06-27 10:32:52,0
f3e5c630-7100-4b72-a5b8-9b8122e07cca,Lestari Suharto,084368791956,Motor,B 6434 II,-6.132752,106.824909,Jakarta Utara,4.2,3268,2023-06-18 11:37:44,1
cd4c7502-e68f-4113-8470-aa20e0bd7607,Bagas Saputra,081885456541,Mobil,B 7309 YW,-6.115587,106.917844,Jakarta Utara,4.8,1356,2021-01-18 08:30:02,0
bfa984e2-b921-42de-95a6-8026597a5a47,Siti Suharto,087670497813,Motor,B 6786 YW,-6.119542,106.853116,Jakarta Utara,4.3,2233,2021-08-16 23:02:26,1
737d3fe5-3274-45a2-8361-25e8f4a3f5d7,Ayu Santoso,086942220546,Motor,B 6091 IF,-6.107081,106.881988,Jakarta Utara,4.7,507,2023-10-26 18:35:09,1
b52c7fac-bba2-458a-962e-c6ae9195443b,Fifi Saputra,084866950100,Mobil,B 1766 RW,-6.138993,106.782849,Jakarta Barat,4.2,1643,2021-01-12 12:12:23,1
7161ac01-f50d-4ea6-bc7e-913bb41a5ae9,Lestari Kusuma,082324956315,Motor,B 8297 RO,-6.263444,106.825136,Jakarta Selatan,3.8,4409,2022-12-24 21:30:02,1
be5cf35f-ed5b-4961-9ea8-3bafda413e41,Dimas Saputra,081875604079,Motor,B 7194 PC,-6.267741,106.860659,Jakarta Selatan,3.9,4331,2021-09-01 16:09:23,0
84e199d0-13ea-483d-a404-d48977445ad8,Fajar Wijaya,081986392065,Motor,B 7517 NN,-6.178997,106.791185,Jakarta Barat,4.8,995,2021-12-01 18:26:36,0
52c71a93-e9b0-4d87-905b-dccca5518a61,Rina Suharto,089267925782,Mobil,B 7443 FX,-6.218267,106.833643,Jakarta Selatan,3.6,1145,2023-06-16 14:55:15,1
5788dcb9-e573-4588-8d79-b8c825dae81b,Putri Nugroho,084276308283,Mobil,B 7940 OB,-6.152634,106.9393,Jakarta Timur,5.0,3744,2021-07-15 16:04:55,1
938f213c-bb7d-46bc-9ff9-8446479f1d0c,Aldi Wati,088358225405,Mobil,B 3309 KO,-6.2708,106.811414,Jakarta Selatan,4.3,1423,2023-10-31 22:59:18,1
d15c6120-57fc-4673-9fb0-75251fbf1ba7,Dimas Kusuma,088935381645,Motor,B 2149 HY,-6.199724,106.977919,Jakarta Timur,4.2,2067,2021-02-10 05:21:11,1
22f817c5-9234-4e4a-8540-c347f390e42b,Rizky Kusuma,081856420767,Motor,B 9485 FF,-6.156083,106.809758,Jakarta Barat,4.9,4575,2021-05-29 22:50:56,1
7487b4b8-2361-4648-9d18-f0311e825029,Gilang Utami,081070525062,Motor,B 8123 OP,-6.175788,106.747366,Jakarta Barat,4.5,4972,2023-07-27 18:06:42,1
b24e00b8-24b6-4763-b8ad-56bbbc189c52,Gilang Wati,084851971760,Motor,B 4218 GM,-6.167666,106.859668,Jakarta Pusat,4.8,1331,2022-08-31 16:51:13,1
5fc1d4de-3534-4636-adb5-ee5cc6413ede,Dimas Santoso,083221884443,Motor,B 2642 FK,-6.10156,106.844483,Jakarta Utara,4.9,3315,2023-12-15 15:48:30,0
62d125a3-51a3-4f3f-9c55-92a6b33c4069,Dimas Putra,088758072141,Mobil,B 8720 BH,-6.243099,106.933726,Jakarta Timur,3.6,3942,2023-11-05 12:26:27,1
0a487d12-7647-4032-a600-79e5bf9b0cef,Mega Hidayat,083535046429,Motor,B 2097 IZ,-6.184205,106.883854,Jakarta Timur,4.9,2711,2023-05-08 06:46:58,1
8a13e65a-b868-46a3-982c-4c5bc10bc276,Mega Hidayat,087579204985,Motor,B 8158 QN,-6.108576,106.907479,Jakarta Utara,3.9,2470,2023-08-16 01:02:54,1
ca4c4b49-6dda-43a0-ad2a-40b082b468c1,Maya Suharto,086136036551,Motor,B 7758 OY,-6.199224,106.882878,Jakarta Timur,3.8,1153,2023-10-25 21:51:52,1
283bea43-0159-4059-802c-f635e26a1211,Aldi Wati,084729706049,Motor,B 2251 CT,-6.165384,106.863377,Jakarta Pusat,4.7,2191,2023-06-21 21:00:39,0
00c7a3b0-805f-4c98-8509-840d29c68c46,Rizky Pratama,087932747779,Motor,B 4392 QP,-6.177493,106.788164,Jakarta Barat,3.7,982,2023-01-21 19:16:46,1
434eaeb2-d7df-479f-a95e-fe89be7d37b4,Eko Saputra,088877817485,Motor,B 1670 DL,-6.167456,106.827551,Jakarta Pusat,4.8,3020,2023-07-09 17:03:11,1
54d4f20b-5d14-4de7-a074-3adf29bbf475,Putri Nugroho,089062109759,Motor,B 4890 BJ,-6.272137,106.834705,Jakarta Selatan,4.6,262,2021-04-05 14:55:03,1
bedd8c38-b328-44d1-92f9-6377339d7faa,Tari Rahayu,089936919663,Motor,B 5492 GH,-6.136491,106.781665,Jakarta Barat,4.1,2940,2021-05-04 02:27:13,0
da8b45ba-88fa-4f70-b926-b9b5a639170c,Rizky Pratama,085445710565,Motor,B 3130 SC,-6.135906,106.908236,Jakarta Utara,4.6,3892,2021-07-05 23:22:02,1
0e41e56b-d90d-4a05-aa74-cc66443724b2,Fifi Hidayat,084060905490,Motor,B 2077 PU,-6.170067,106.875191,Jakarta Timur,4.1,4671,2021-04-14 05:48:55,1
569eff79-9c3f-4520-b4d3-51b78680c630,Budi Saputra,083663407849,Motor,B 1447 CN,-6.131086,106.76421,Jakarta Barat,4.7,121,2023-09-13 15:05:15,1
2ec4c92c-23b2-4177-99b5-5020565eff60,Arif Wijaya,086312421892,Mobil,B 5783 GT,-6.135308,106.805935,Jakarta Barat,3.9,1612,2021-12-03 14:45:08,1
