driver_id,full_name,phone,vehicle_type,vehicle_plate,current_lat,current_lon,current_area,city,rating,total_trips,joined_at,is_active
4032252c-2ca0-413d-8340-22fda01e831c,Mega Wati,081516518849,Motor,B 6010 CR,3.562996,98.663239,Medan Barat,medan,4.8,468,2021-01-16 01:46:13,0
2ada9101-1530-4919-b5a2-0b9035e96cd5,Arif Firmansyah,088679702871,Motor,B 4907 YM,-6.27921,106.829891,Jakarta Selatan,jakarta,3.8,2275,2023-03-29 10:35:38,0
dbb512f5-e0c9-478c-a913-e59413ab71b5,Bagas Nugroho,088735907476,Motor,B 1507 UI,-6.143986,106.765592,Jakarta Barat,jakarta,4.3,4963,2022-01-21 08:58:12,1
13fc8708-7d7b-4b73-9a66-5613293d7e4a,Kevin Setiawan,087013861860,Motor,B 4113 BY,-6.182005,106.82798,Jakarta Selatan,jakarta,4.7,2300,2021-04-13 21:00:07,1
7cbc0df9-e6dc-40a5-a294-1f390e129b1b,Nisa Anggraini,081562139115,Motor,B 2324 PT,-7.233567,112.742631,Surabaya Pusat,surabaya,4.2,3447,2022-03-01 14:51:19,0
4525f400-728c-47db-be91-98ca2ff5e8cf,Dinda Putra,084832664649,Motor,B 6638 BU,3.60417,98.674006,Medan Kota,medan,3.6,317,2021-01-15 09:38:14,1
c1ab6dae-b3d1-45ed-be29-1c9049875c24,Budi Anggraini,086134841227,Motor,B 2931 DT,-6.113843,106.861835,Jakarta Utara,jakarta,4.4,3150,2023-04-13 19:30:42,0
570f12ee-ce7d-4d34-b8ca-8c5855f6d39d,Putri Kusuma,084130088174,Mobil,B 7777 HW,-6.138395,106.825415,Jakarta Utara,jakarta,3.9,3294,2022-04-25 12:37:12,1
7be24602-44bc-4de3-af01-286add730171,Yoga Firmansyah,084729772512,Motor,B 3316 EA,-6.141285,106.796274,Jakarta Barat,jakarta,3.7,1875,2023-08-29 16:12:11,1
8b2f1f33-ee30-4a1e-93a8-12aa8fe07a97,Rizky Firmansyah,084156123367,Motor,B 3490 LN,-6.158466,106.840673,Jakarta Pusat,jakarta,4.9,4185,2021-11-11 02:15:33,0
b022329d-6c07-46cf-94f8-f70608ab433a,Citra Nugroho,084951724285,Motor,B 7911 NE,-6.147562,106.842705,Jakarta Pusat,jakarta,3.7,2677,2023-05-26 17:36:46,1
d759aac6-4f0f-4ee1-b7af-2053fd868f21,Reza Suharto,087196694194,Motor,B 7985 UY,-7.248281,112.784955,Surabaya Timur,surabaya,4.5,1840,2022-10-17 09:56:56,1
a26a6447-40bd-43b0-a62f-66807911643a,Rina Firmansyah,089163620421,Motor,B 5231 VD,3.602538,98.727659,Medan Timur,medan,4.9,2700,2023-10-21 04:22:50,1
3385326e-5624-40c9-aaf4-e0c679ef7879,Budi Suharto,089612193389,Motor,B 8948 GU,-6.163235,106.77642,Jakarta Barat,jakarta,3.8,2746,2023-06-30 03:13:15,1
eb0884f1-34b2-44ff-8bce-a6b0db49ced2,Ahmad Pratama,082580010788,Motor,B 6556 KO,-6.227279,106.823667,Jakarta Selatan,jakarta,3.6,3450,2021-02-14 11:31:51,1
09429361-19f2-4fa7-aae9-00da640a8c6e,Wahyu Anggraini,085786945236,Motor,B 3775 LW,3.596245,98.693434,Medan Kota,medan,3.9,1134,2022-07-16 00:47:58,1
6cf89c36-37c8-4795-84e8-3912b78dec20,Gilang Anggraini,085957982660,Motor,B 5592 IA,3.59292,98.660872,Medan Kota,medan,4.3,108,2023-06-29 12:29:36,1
d426f2b7-0c4a-400a-a763-529ec73fd212,Eko Wati,082496534330,Motor,B 6023 ZS,-7.284434,112.783153,Surabaya Timur,surabaya,4.7,3500,2021-10-21 16:56:23,1
4df26b51-0ed8-449c-887b-9e4981881acb,Dinda Kusuma,089455487439,Motor,B 9876 QH,-7.245665,112.743902,Surabaya Pusat,surabaya,3.8,4842,2022-06-06 05:06:40,1
1279d12f-cc70-4fe8-89e4-b4de965db149,Rina Putra,085940170819,Mobil,B 5715 SH,3.648896,98.749488,Medan Timur,medan,4.1,2123,2023-07-11 13:43:45,0
d3528fab-f35e-46e5-8898-4b246b30e479,Mega Pratama,087883359637,Motor,B 3552 HU,-6.216086,106.905094,Jakarta Timur,jakarta,4.6,257,2023-05-29 05:32:06,1
c1a757e6-826a-49cf-aaf9-832003c20203,Yoga Rahayu,087250971723,Motor,B 9620 EN,3.604234,98.718496,Medan Kota,medan,4.2,1237,2023-05-20 03:51:56,1
5aa156c7-27f9-45a2-b7fb-011826decbc4,Kevin Hidayat,087715904905,Mobil,B 2122 BL,3.579028,98.65597,Medan Barat,medan,3.7,1902,2021-06-19 06:41:48,1
7f7b0f0b-1d36-4d65-8bfb-df4c57c03120,Fifi Pratama,083694148430,Mobil,B 4551 IL,3.636918,98.72906,Medan Timur,medan,4.3,1400,2021-12-15 05:16:58,0
e868c42a-d327-43d3-a74c-7178cb318a1b,Wahyu Setiawan,084696724029,Motor,B 2732 UI,-6.234998,106.906421,Jakarta Timur,jakarta,4.8,3999,2022-07-15 20:44:34,0
77dc1f3a-b08a-4996-8c27-117a9569f960,Bagas Santoso,085616498888,Mobil,B 5940 KD,-6.104634,106.913905,Jakarta Utara,jakarta,3.7,1468,2022-04-01 15:55:12,0
2c398db0-17e1-4590-a2f0-bbc3e43a2b9a,Citra Saputra,081297728343,Motor,B 1396 YG,-6.110372,106.894773,Jakarta Utara,jakarta,3.5,438,2022-01-17 04:56:11,1
ea50f330-79c9-40b3-a00a-03f0a03f2bb1,Dewi Nugroho,089133189947,Mobil,B 4634 EI,-7.235699,112.739496,Surabaya Pusat,surabaya,4.4,4521,2023-02-04 19:27:55,1
f604550a-e1d1-455a-8a36-87116b174a30,Eko Utami,087450640001,Motor,B 6878 XR,3.600236,98.652921,Medan Kota,medan,3.8,4139,2021-04-20 20:49:07,1
db97e466-63ee-4665-b57a-504eddd87492,Maya Kusuma,087014168391,Motor,B 2912 GQ,3.587042,98.743698,Medan Timur,medan,4.3,1035,2021-06-26 00:26:40,0
cba6b7c5-3199-4bc1-9543-fa7f1f6a2fe5,Budi Hidayat,088760994950,Mobil,B 9828 QY,-7.242587,112.734906,Surabaya Pusat,surabaya,4.7,2068,2023-04-28 10:09:26,0
2be4f63e-67d7-475f-9c00-8f681aa46478,Fajar Pratama,082727440108,Motor,B 7683 FI,-7.26951,112.656091,Surabaya Barat,surabaya,5.0,4545,2021-02-17 20:56:29,0
e398edf5-e87a-499a-a64b-ade5bbdd06dd,Bagas Firmansyah,085661618548,Motor,B 3088 QP,-6.221572,106.906946,Jakarta Timur,jakarta,4.6,2185,2023-12-28 09:48:07,1
524a0edc-ccee-4898-a19e-3c40600b41fe,Citra Rahayu,081231856624,Motor,B 1907 SA,3.610933,98.653655,Medan Kota,medan,4.0,4591,2023-09-07 15:45:24,1
bc563025-3277-4e0c-bea2-ae2ab2bf7745,Tari Wati,086741287378,Motor,B 1202 TF,-7.271486,112.752842,Surabaya Timur,surabaya,4.8,3155,2023-06-02 19:11:57,1
df8f1151-0f23-4d73-8a2a-541cff917b4e,Hendra Kusuma,086419116572,Mobil,B 7086 CL,3.644091,98.736143,Medan Timur,medan,4.8,721,2023-03-24 16:07:45,1
6d8b86e4-ffd4-4b09-acc1-e0adf2021f91,Siti Santoso,082819101916,Motor,B 8033 YU,-7.23268,112.740145,Surabaya Pusat,surabaya,3.6,4947,2023-06-18 18:50:27,1
88665e1e-2efb-46ec-802e-003054615bbc,Bagas Anggraini,086647598163,Motor,B 6378 DF,-6.186882,106.836927,Jakarta Selatan,jakarta,3.7,3454,2023-10-09 10:36:05,1
369544d5-7d1a-4854-bc0f-061aec8fffbd,Kevin Saputra,089964138967,Motor,B 5728 UV,3.609327,98.700375,Medan Timur,medan,3.7,38,2022-12-07 01:04:24,1
098efdfc-0848-4ab3-b61d-c8094a003a6b,Mega Firmansyah,088392108909,Motor,B 4845 HC,3.555146,98.676913,Medan Barat,medan,3.8,4789,2023-02-17 06:44:12,1
0459d62e-5f54-4f47-ac55-df1a0a1dff83,Lestari Wati,081056596325,Motor,B 3087 GC,-6.157217,106.841492,Jakarta Pusat,jakarta,4.8,1359,2022-08-09 20:08:24,1
082070ad-aa08-4bc0-aab1-3f30da5301cd,Fifi Saputra,084563071083,Mobil,B 9097 JM,3.563531,98.655645,Medan Barat,medan,4.6,2812,2021-02-07 10:44:27,1
42386579-4a10-44e4-a224-7a4867786e04,Ayu Suharto,082655129195,Motor,B 9213 EU,3.582843,98.658441,Medan Barat,medan,4.0,82,2023-04-13 05:11:29,1
5ba99532-2a03-41d9-8a7d-78a838018f74,Yoga Saputra,084370443857,Motor,B 1138 VJ,-7.266826,112.736127,Surabaya Pusat,surabaya,4.1,3048,2021-12-01 21:08:10,1
65019555-8a9c-4ba8-94a8-d10e51b14589,Eko Putra,087485375736,Motor,B 4738 WE,-6.164985,106.752218,Jakarta Barat,jakarta,4.1,1402,2023-06-04 20:50:21,0
0f368445-f539-4c68-a767-5a9bcede3f40,Putri Putra,088113267300,Motor,B 8472 TN,-7.229849,112.797826,Surabaya Timur,surabaya,4.5,4552,2022-11-30 11:44:37,1
9b55fe86-9987-438d-96da-b58ea0052eb2,Sari Utami,086862963056,Motor,B 2394 BV,-6.171848,106.747984,Jakarta Barat,jakarta,4.8,3670,2022-11-04 11:44:25,1
bc3128ce-82a0-4200-89c0-f8ca17442986,Nisa Hidayat,089297196470,Motor,B 4993 LW,-6.197666,106.861617,Jakarta Selatan,jakarta,4.5,637,2023-05-05 13:05:48,1
db8939e7-9e07-4880-b372-53fe174b4982,Rina Wijaya,084379858498,Mobil,B 9779 FU,3.64272,98.732891,Medan Timur,medan,3.9,2937,2022-06-20 17:12:12,1
7dbb5d12-1fcd-460c-a9c1-65c2c205472e,Reza Utami,084143873184,Mobil,B 7930 OH,-7.294911,112.704389,Surabaya Barat,surabaya,3.6,4440,2021-01-11 03:00:12,1
7cf13d2d-d2ca-41a6-912c-931c32790ae2,Maya Nugroho,082676128827,Motor,B 8054 AB,-7.299607,112.754597,Surabaya Timur,surabaya,3.6,1008,2021-05-19 09:35:44,1
9b5a9a01-827d-450a-b665-187c7e840d34,Maya Putra,081813537019,Motor,B 9923 LK,3.561773,98.661583,Medan Barat,medan,4.2,4985,2023-10-02 17:08:14,1
53f08505-08ca-4c6d-a0ef-be98bd49d226,Gilang Wati,087623600217,Motor,B 5096 AD,-7.221359,112.793797,Surabaya Timur,surabaya,4.7,4033,2022-09-23 12:27:48,0
815c4313-7940-4396-9d7a-56830a393bc4,Ahmad Wati,085292534952,Motor,B 1446 DJ,-7.286182,112.668503,Surabaya Barat,surabaya,4.0,4712,2022-11-20 05:56:24,1
9fe8494d-d824-4687-8e33-c6af3fcef943,Fajar Firmansyah,082219368961,Motor,B 9262 OK,3.594201,98.700401,Medan Timur,medan,3.5,4630,2021-10-24 17:29:43,1
f18722fc-32eb-4bee-93ce-ce3915d471fd,Reza Wijaya,087140291833,Motor,B 6655 VT,-7.240638,112.744291,Surabaya Pusat,surabaya,4.4,1015,2023-01-14 03:32:28,0
dc194a22-9f79-45d5-9c52-005a9814a4b9,Putri Santoso,082062189820,Motor,B 6250 SK,3.610417,98.680015,Medan Kota,medan,3.8,2102,2022-07-13 12:16:25,1
fdb5a496-272b-40a6-8bd5-0df7fa5e82f0,Reza Anggraini,089614165264,Motor,B 9109 EK,3.632593,98.706961,Medan Timur,medan,4.4,3524,2021-06-15 19:57:59,0
0154eb2c-f4f0-4d41-9770-82ec45a4e7e0,Fajar Wati,087399910342,Motor,B 1285 DJ,-7.240161,112.791362,Surabaya Timur,surabaya,4.3,1033,2023-11-13 08:09:12,1
f3d0cf92-ccb3-446f-babb-6fe0b6e6668a,Aldi Wati,084564401438,Motor,B 8802 MC,-6.247244,106.94504,Jakarta Timur,jakarta,4.6,363,2022-07-14 07:55:13,1
416c1106-4508-4524-a65e-e1d1b870d830,Gilang Rahayu,084936352061,Motor,B 6011 PP,3.563268,98.712664,Medan Kota,medan,4.3,468,2021-07-04 21:07:39,1
77cf7d1d-956e-4c58-9964-d5d358866199,Putri Setiawan,085985977339,Motor,B 6519 QQ,-6.168235,106.871206,Jakarta Timur,jakarta,3.8,3981,2023-05-08 10:58:48,1
5bd1d84b-a474-4182-9138-332a3d57d67a,Lestari Hidayat,086153329139,Motor,B 5642 JI,3.58785,98.74706,Medan Timur,medan,4.0,1864,2021-10-05 18:58:46,1
e474645f-706b-42b8-ba78-caed16546393,Hendra Saputra,088225125056,Motor,B 3607 PI,-6.253698,106.830799,Jakarta Selatan,jakarta,3.7,2699,2023-02-25 02:26:55,1
f1e8ffa9-7e0d-4061-a441-bb5c7a4f467e,Reza Firmansyah,087930215971,Mobil,B 4555 OW,3.6066,98.71499,Medan Timur,medan,3.8,2124,2021-06-27 17:15:51,0
bcc8730c-e108-49cf-9e8a-1779c6408213,Rina Suharto,082580307414,Motor,B 1295 JQ,-7.279969,112.784746,Surabaya Timur,surabaya,4.4,492,2021-01-18 18:09:15,0
a7aa4bf8-ab44-40e4-b772-eae7a27ee86b,Wahyu Nugroho,086126942570,Motor,B 1505 QE,-6.200778,106.964208,Jakarta Timur,jakarta,4.3,1776,2023-09-10 20:54:33,1
22b69284-6407-49d0-a766-92256ad40358,Bagas Rahayu,082984919865,Motor,B 6192 PA,-6.132692,106.841858,Jakarta Utara,jakarta,4.7,3288,2023-11-19 16:07:22,0
1133d323-3d92-402c-9bed-214b5726d05a,Reza Wati,081958310156,Mobil,B 9047 HX,-6.156047,106.837627,Jakarta Pusat,jakarta,3.7,3943,2022-05-26 17:54:58,1
5559c046-3de6-4a33-846a-b66c49f93304,Aldi Firmansyah,088615757517,Motor,B 7432 DQ,3.59262,98.687732,Medan Kota,medan,4.8,1974,2023-08-12 11:21:07,0
358fc57b-2887-4ad6-bce1-f77ae03a5647,Hendra Pratama,083665260536,Motor,B 6504 OD,-7.263606,112.741699,Surabaya Pusat,surabaya,4.2,1710,2021-01-16 22:25:44,1
112c20d1-bb1d-4ef2-aabf-2680db801314,Putri Suharto,082053166182,Mobil,B 9984 SV,-7.268873,112.737361,Surabaya Pusat,surabaya,4.2,2518,2023-03-21 12:29:23,1
114a873b-9599-445e-8158-1e5099e191cd,Sari Anggraini,083635756610,Motor,B 9948 UH,-7.254659,112.795259,Surabaya Timur,surabaya,4.5,158,2021-07-21 13:05:27,1
1985a1f0-d23d-4dd6-94d6-887354f40b7c,Indah Kusuma,081081723666,Motor,B 7724 DX,3.614446,98.740665,Medan Timur,medan,4.1,1523,2021-08-09 15:36:21,0
e24684c4-99fb-48d4-bb4a-5b7bd6ec6876,Ahmad Wati,081189650516,Motor,B 1960 JQ,-7.276376,112.718402,Surabaya Barat,surabaya,4.7,3339,2021-05-29 03:41:03,1
365c40a2-f0f7-4f05-b534-02a9df80672c,Sari Firmansyah,085774223965,Motor,B 2689 LR,-6.237096,106.803806,Jakarta Selatan,jakarta,4.6,4963,2022-09-26 03:36:12,0
eb4c7622-a841-4bc8-a061-c4b73ec75261,Nisa Firmansyah,084011246915,Motor,B 7659 NT,-6.123372,106.835952,Jakarta Utara,jakarta,4.3,1682,2021-08-04 09:59:59,0
11c14b9b-621e-4ff2-94fc-4c5fabd44124,Yoga Putra,086268320103,Mobil,B 3914 SA,-7.247481,112.744649,Surabaya Pusat,surabaya,4.4,1675,2022-12-11 05:40:47,1
71d7219f-2160-4693-a6a5-aa5e2b44e6c6,Yoga Saputra,089719592257,Mobil,B 6650 VZ,-6.225487,106.806719,Jakarta Selatan,jakarta,4.1,1758,2022-06-11 10:54:31,1
6226ee19-edad-44a7-a136-e0d0b8f0ccee,Budi Wati,084576289400,Motor,B 1361 DS,-7.282509,112.784687,Surabaya Timur,surabaya,3.7,4726,2023-11-12 00:49:52,1
50592ce8-63fd-4aac-93c8-3dc4b47d1b60,Rina Suharto,082283450715,Motor,B 4545 LN,3.598032,98.678822,Medan Barat,medan,4.2,264,2023-01-07 04:41:26,1
0468b6cc-ebcc-46fa-ab08-0957e74481fc,Dinda Pratama,084528753166,Mobil,B 3834 FB,-7.298154,112.76353,Surabaya Timur,surabaya,4.3,3029,2023-04-16 06:23:52,1
315d98ae-1700-4e6a-a2ba-d144d9e5746a,Indah Wijaya,086948045115,Mobil,B 3171 EA,-7.243738,112.737215,Surabaya Pusat,surabaya,5.0,4404,2022-10-15 02:23:04,0
ba33abfe-e84a-4669-aaa4-eff18a426fe8,Sari Utami,084418562123,Motor,B 3674 HL,-6.150367,106.896252,Jakarta Timur,jakarta,4.4,1509,2023-09-30 00:27:18,1
69893962-1f11-4275-b8db-6c2a3a6d154a,Aldi Anggraini,086159442219,Motor,B 6944 CO,-6.114687,106.82701,Jakarta Utara,jakarta,3.9,3622,2021-09-05 16:44:44,1
bb0a2f45-f47a-4eed-873f-4bd3d386ce3a,Aldi Firmansyah,086347912030,Mobil,B 9613 VZ,-7.289543,112.697891,Surabaya Barat,surabaya,4.5,3542,2022-06-06 09:01:54,1
d3e13607-5ab6-4c7d-9984-27d9e9fcc754,Bagas Putra,089916304056,Motor,B 6255 WE,-6.244184,106.811302,Jakarta Selatan,jakarta,4.2,3335,2022-06-27 15:37:49,1
ddcee742-1201-444a-98a7-8cf7ad878d33,Gilang Wati,085677262037,Motor,B 7692 TV,-7.298321,112.652586,Surabaya Barat,surabaya,4.7,1665,2023-12-18 18:56:58,0
701d627b-2945-49f1-9ee1-a9093e389602,Fifi Wijaya,088744853573,Motor,B 8946 MH,-6.198303,106.803858,Jakarta Selatan,jakarta,4.5,2099,2021-12-06 12:12:07,1
daca588a-f0d7-478c-b3b6-20742115391c,Ayu Hidayat,083814995468,Mobil,B 2927 TH,-7.222661,112.753469,Surabaya Timur,surabaya,4.9,3654,2023-11-02 21:27:59,0
7c54196d-a03e-4aba-b035-59162082edd3,Gilang Nugroho,087816385227,Motor,B 9993 OZ,-7.254141,112.742275,Surabaya Pusat,surabaya,4.5,3380,2022-08-21 10:44:39,1
60b7ecdd-6a89-4038-98e3-e776ce884eda,Indah Rahayu,085875423026,Motor,B 5324 EO,3.586145,98.716491,Medan Timur,medan,4.7,1089,2021-02-24 00:54:12,0
373f7cc9-d70e-4a3f-a29c-caad8c97bac1,Arif Nugroho,089518509283,Motor,B 8194 KM,-7.291085,112.68236,Surabaya Barat,surabaya,4.7,4573,2022-10-13 05:21:49,0
25eea948-e256-44b5-8247-6ef0d863ff33,Rizky Saputra,087887088553,Motor,B 7147 CO,-7.259454,112.734432,Surabaya Pusat,surabaya,4.0,4908,2021-01-18 07:57:48,0
0c18676c-0823-4902-b447-ae20f49c2e80,Dewi Saputra,087784602740,Motor,B 2817 MB,-7.267617,112.733111,Surabaya Pusat,surabaya,3.8,2679,2022-01-24 03:13:29,1
767f639e-6759-4d32-aa1c-e8588205e16c,Arif Wijaya,081033047619,Motor,B 1546 CH,3.553455,98.673466,Medan Barat,medan,4.3,595,2022-10-01 19:41:40,1
4fe6742d-b96b-40c4-bb5b-55f727294eb3,Bagas Wati,088835363168,Mobil,B 1028 XT,-7.206954,112.757438,Surabaya Timur,surabaya,4.6,3999,2021-09-28 10:55:07,0
083b69d0-12f9-4f25-961d-317320b58c58,Ayu Firmansyah,081611634097,Motor,B 4338 FR,-6.265148,106.805663,Jakarta Selatan,jakarta,4.5,1345,2021-07-06 07:16:08,1
cea10ab0-7300-46c2-bd21-bb7b14d74e59,Eko Suharto,082274856374,Motor,B 9650 MB,3.552857,98.708754,Medan Kota,medan,3.5,2212,2023-07-09 16:51:41,1
0152d1b1-9d32-428c-a201-84aab8a86107,Hendra Wati,083189444365,Motor,B 3865 OM,3.58454,98.660457,Medan Barat,medan,4.4,4981,2023-06-23 04:49:07,1
38f01175-961e-459b-b2a5-4c016f8d71c1,Rina Santoso,089132804768,Mobil,B 3169 OR,3.552343,98.678497,Medan Barat,medan,3.7,4032,2021-09-08 10:41:04,1
95023ea0-67c7-4839-ab05-bdbf1990899f,Dinda Suharto,085040286200,Mobil,B 5367 BC,-6.118967,106.889813,Jakarta Utara,jakarta,4.6,3160,2023-04-23 15:09:18,1
07251df0-6664-4c58-91d7-ce26d9007ae2,Sari Rahayu,086349258724,Motor,B 3336 UA,-7.233443,112.747143,Surabaya Pusat,surabaya,4.1,2727,2023-08-26 09:23:09,1
18337130-8a4b-49a1-9a45-aaea03f49b3f,Arif Putra,087833739924,Mobil,B 1810 MU,-6.181204,106.831477,Jakarta Selatan,jakarta,4.9,2502,2022-06-08 17:10:39,0
e6ce5eb1-2d0f-405d-9e2f-0b78afee9af7,Rizky Wijaya,083728210534,Motor,B 8143 MC,-6.146428,106.799364,Jakarta Barat,jakarta,4.1,3023,2021-10-11 00:25:05,1
3518f2b0-6fbf-420d-b8f9-a6e8c93f0df3,Fajar Firmansyah,083495373917,Motor,B 5901 KE,-6.137296,106.8869,Jakarta Utara,jakarta,4.7,2072,2022-07-07 10:53:58,1
2520d282-058a-42b5-9bbd-5df0230060f4,Rina Hidayat,089776004411,Motor,B 9492 UY,3.595923,98.654155,Medan Kota,medan,4.3,111,2023-09-29 22:55:54,0
24faabf9-c2a9-4957-94c3-f446a8e180ea,Wahyu Setiawan,087061508090,Motor,B 6541 JW,3.587957,98.706023,Medan Timur,medan,3.6,1412,2021-08-02 16:31:55,1
83692499-83d9-4016-9c21-c16ce27791dd,Arif Nugroho,088184757201,Mobil,B 6894 DF,-7.234891,112.747393,Surabaya Pusat,surabaya,4.2,24,2022-05-03 15:06:55,0
854b06ee-360f-4078-9b16-686dc35c167e,Arif Firmansyah,083979717679,Motor,B 1960 BA,-6.231707,106.840628,Jakarta Selatan,jakarta,4.5,1795,2023-07-02 19:18:14,1
c2b510f8-34c3-4345-af14-39b2540315ed,Yoga Kusuma,088132587572,Motor,B 1060 GR,-6.172863,106.822449,Jakarta Pusat,jakarta,4.8,4350,2023-01-18 07:10:44,1
bd8c2969-b389-4828-a745-8c76ea21eb0d,Bagas Utami,083067103822,Motor,B 5676 BZ,3.612351,98.657357,Medan Kota,medan,3.6,3237,2021-10-01 16:37:13,1
491c4cf0-bcea-437f-901f-e61016ce186f,Mega Rahayu,083878469587,Mobil,B 1809 SP,-6.125797,106.88759,Jakarta Utara,jakarta,4.9,741,2022-05-08 22:38:59,1
076fc161-401c-4352-a8db-02d69d5ffbe2,Siti Rahayu,088098846848,Motor,B 3264 WQ,-6.187987,106.849549,Jakarta Selatan,jakarta,3.8,523,2023-12-19 01:38:06,1
3a4b2fd4-930d-490b-9c78-5edfd825d815,Fifi Hidayat,083734369846,Motor,B 3466 JM,-7.283532,112.667814,Surabaya Barat,surabaya,4.1,2566,2023-01-24 22:52:53,1
288b5ae5-3f90-4c51-93fb-d20bccc679e2,Reza Santoso,088813080714,Motor,B 2745 XJ,-7.274466,112.660765,Surabaya Barat,surabaya,3.8,812,2021-03-03 18:17:58,1
90176301-d776-4e32-8b45-ca4a2655bcd7,Budi Anggraini,086571627169,Motor,B 5168 XH,3.584241,98.722071,Medan Timur,medan,3.5,2246,2021-06-19 18:46:08,1
4dd78be4-f82c-4d93-8cdb-bc28e7546acc,Mega Suharto,083237494273,Motor,B 6733 PJ,3.585246,98.706849,Medan Kota,medan,3.6,1000,2023-05-05 08:04:19,1
fcec3302-ed6e-4452-b380-0e53b703d207,Hendra Setiawan,082458626752,Motor,B 5576 OX,-6.132322,106.794809,Jakarta Barat,jakarta,4.8,4656,2023-06-13 14:57:30,1
59060120-ebe0-410a-b968-082fd6033646,Wahyu Firmansyah,088486408256,Motor,B 6663 VK,3.582502,98.713693,Medan Kota,medan,4.7,1234,2023-05-08 18:56:29,0
4e7e61a5-7eff-4133-aaab-0ba3a479990f,Bagas Putra,082366880416,Motor,B 4066 MD,3.601153,98.741754,Medan Timur,medan,4.7,1638,2022-09-04 22:09:32,1
392f70ff-35a6-478a-ada8-6c1671182f01,Yoga Wijaya,086993902828,Motor,B 6236 SH,3.594301,98.696445,Medan Kota,medan,3.7,2963,2022-04-20 16:18:00,1
28e6bf28-2376-40b7-ade8-14e186ed49b7,Rizky Putra,089061789627,Motor,B 3295 CR,-7.297174,112.786418,Surabaya Timur,surabaya,3.8,179,2021-01-16 06:53:12,0
b2651039-6818-4321-88df-38aa8ce7d2ca,Dewi Wati,081584923239,Motor,B 5868 PN,-7.252829,112.746767,Surabaya Pusat,surabaya,4.9,4010,2023-02-05 15:25:42,0
3e5dccc1-33c8-41d8-b1b7-dd389c69c911,Putri Pratama,083936575676,Motor,B 3544 KY,-7.249175,112.739966,Surabaya Pusat,surabaya,4.7,4202,2021-04-01 19:35:30,1
c118bea4-fb11-4919-9eda-ae98e40cce35,Rina Rahayu,085184749069,Motor,B 5053 WD,-7.260158,112.758082,Surabaya Timur,surabaya,4.7,1819,2023-07-28 10:33:39,1
365f6e15-b99c-4a78-9a43-2fd56621d891,Fajar Rahayu,082618950831,Motor,B 9295 KV,-6.140749,106.829728,Jakarta Pusat,jakarta,4.2,2784,2021-04-28 23:24:03,0
dea773d5-ac95-46a9-8266-c27134022691,Fifi Wati,083394583139,Mobil,B 3111 CS,3.603897,98.716267,Medan Kota,medan,4.9,2026,2021-06-12 08:06:30,1
5e246c83-179a-4d70-ad9b-37454c526242,Putri Kusuma,085179015369,Mobil,B 7434 AD,3.559047,98.662513,Medan Barat,medan,4.4,2168,2022-09-16 00:28:40,1
c375edca-bfb6-4719-960a-c25676074cfc,Budi Nugroho,084899503316,Motor,B 3614 LJ,-6.249951,106.882604,Jakarta Timur,jakarta,4.5,4480,2022-09-21 00:57:56,1
27a3cd5e-6681-427c-b967-93257c20d8fa,Siti Saputra,087758478566,Motor,B 2819 CB,-7.204988,112.797945,Surabaya Timur,surabaya,4.8,4415,2021-01-28 15:20:57,1
c9be7fb8-9448-476e-9b18-cff41de0356b,Dinda Wijaya,081752849757,Mobil,B 9801 OB,-6.181337,106.908139,Jakarta Timur,jakarta,3.9,3791,2021-06-12 08:56:34,1
3ae8a43c-3e05-436a-8f10-93f44f996f26,Hendra Kusuma,089871200158,Motor,B 1731 BG,-6.143175,106.849293,Jakarta Pusat,jakarta,4.1,3167,2022-11-01 15:27:31,1
112b0182-4f08-424a-9e30-ea06794bf7a2,Dinda Utami,087784830989,Motor,B 6756 SI,3.560635,98.699204,Medan Kota,medan,4.6,2767,2022-10-28 22:26:42,1
99940f98-b1e5-41b1-88a4-eb488e35ed1c,Dimas Firmansyah,088586262990,Motor,B 6412 FY,3.624442,98.716961,Medan Timur,medan,4.8,1487,2023-01-07 10:06:12,1
d0d39591-a115-48e6-af0f-fd8efa9e074a,Citra Firmansyah,082355190004,Motor,B 7410 II,-7.245688,112.732035,Surabaya Pusat,surabaya,4.7,550,2022-08-16 06:01:11,1
8ad9ec85-91af-455d-9f79-389fcf928d2f,Budi Santoso,084957095327,Motor,B 1707 QY,-6.1405,106.86195,Jakarta Pusat,jakarta,3.7,2570,2021-01-06 04:04:48,0
41326259-5ccc-4247-b407-c8650b53d5dc,Indah Setiawan,083918951525,Motor,B 5742 SM,-7.204508,112.775613,Surabaya Timur,surabaya,3.8,4178,2022-10-02 13:15:14,0
47c5456c-0d83-4d8c-86a4-6a1d420fe82b,Rizky Wijaya,089430184235,Motor,B 2094 PY,3.597883,98.74135,Medan Timur,medan,3.6,1220,2021-08-12 22:29:32,1
9ad0a758-612f-4f02-beaa-55a50e54986e,Reza Putra,086210515140,Motor,B 3475 AA,3.648193,98.715397,Medan Timur,medan,4.6,1744,2023-10-27 01:47:40,1
cb578f87-fb84-41c4-9f22-aa1e300661cc,Eko Rahayu,088751792133,Motor,B 9304 HY,-6.105089,106.853444,Jakarta Utara,jakarta,4.4,4578,2021-06-07 22:15:32,1
